,game_id,fav_side,dog_side,full_date,away_score,home_score,away,home,ou_total,spread,ou,spread_away_cover,spread_home_cover,ml_fav,ml_dog,match_key,favorite_covered
163,2007-10-06_Georgia Tech_Maryland,away,home,2007-10-06,26,28,Georgia Tech,Maryland,42.0,3.0,O,y,n,-276.2142857142857,695.625,Georgia Tech_Maryland,n
164,2007-10-06_Georgia_Tennessee,away,home,2007-10-06,14,35,Georgia,Tennessee,55.5,1.0,U,y,n,-180.61666666666667,415.98333333333335,Georgia_Tennessee,n
165,2007-10-06_Illinois_Wisconsin,home,away,2007-10-06,26,31,Wisconsin,Illinois,52.5,2.5,O,y,n,-378.39325842696627,412.0,Illinois_Wisconsin,y
166,2007-10-06_Iowa State_Texas Tech,home,away,2007-10-06,17,42,Iowa State,Texas Tech,65.0,24.5,U,y,n,-190,1350,Iowa State_Texas Tech,y
167,2007-10-06_Kansas_Kansas State,home,away,2007-10-06,30,24,Kansas,Kansas State,54.5,3.5,U,y,n,-252.70491803278688,1557.639344262295,Kansas_Kansas State,n
168,2007-10-06_Kent State_Miami OH,home,away,2007-10-06,20,13,Miami OH,Kent State,50.5,8.0,U,y,n,-434.64102564102564,150,Kent State_Miami OH,n
169,2007-10-06_Louisiana Lafayette_North Texas,home,away,2007-10-06,29,38,North Texas,Louisiana Lafayette,64.0,9.5,O,y,n,-378.86538461538464,437.7307692307692,Louisiana Lafayette_North Texas,n
170,2007-10-06_Miami FL_North Carolina,away,home,2007-10-06,27,33,Miami FL,North Carolina,43.5,7.0,O,y,n,-470.5263157894737,1887.4812030075188,Miami FL_North Carolina,n
171,2007-10-06_Michigan State_Northwestern,home,away,2007-10-06,48,41,Northwestern,Michigan State,54.5,15.0,O,y,n,-260,475,Michigan State_Northwestern,n
172,2007-10-06_Mississippi State_UAB,home,away,2007-10-06,13,30,UAB,Mississippi State,51.0,18.0,U,y,n,-813.6111111111111,666.3888888888889,Mississippi State_UAB,n
173,2007-10-06_Missouri_Nebraska,home,away,2007-10-06,6,41,Nebraska,Missouri,69.0,6.0,U,y,n,-524.776119402985,786.1044776119403,Missouri_Nebraska,y
174,2007-10-06_Notre Dame_UCLA,home,away,2007-10-06,20,6,Notre Dame,UCLA,50.0,21.0,U,y,n,-855.2,195,Notre Dame_UCLA,n
175,2007-10-06_Ohio State_Purdue,away,home,2007-10-06,23,7,Ohio State,Purdue,52.0,6.5,U,y,n,-398.2073170731707,667.0243902439024,Ohio State_Purdue,y
176,2007-10-06_Oklahoma State_Texas A&M,home,away,2007-10-06,23,24,Oklahoma State,Texas A&M,64.5,7.0,U,y,n,-470.5263157894737,800,Oklahoma State_Texas A&M,n
177,2007-10-06_Oklahoma_Texas,away,home,2007-10-06,28,21,Oklahoma,Texas,57.0,12.5,U,y,n,-600,205,Oklahoma_Texas,n
178,2007-10-06_Stanford_USC,home,away,2007-10-06,24,23,Stanford,USC,57.5,39.0,U,y,n,-170.0,16000.0,Stanford_USC,n
179,2007-10-06_TCU_Wyoming,home,away,2007-10-06,21,24,TCU,Wyoming,39.5,3.0,O,y,n,-276.2142857142857,695.625,TCU_Wyoming,n
180,2007-10-06_Tulsa_UTEP,away,home,2007-10-06,47,48,Tulsa,UTEP,71.5,3.0,O,y,n,-160,5000,Tulsa_UTEP,n
181,2007-10-07_Boise State_New Mexico State,home,away,2007-10-07,0,58,New Mexico State,Boise State,62.5,25.5,U,y,n,-230,1250,Boise State_New Mexico State,y
182,2007-11-10_Air Force_Notre Dame,away,home,2007-11-10,41,24,Air Force,Notre Dame,45.5,4.0,O,y,n,-190,280,Air Force_Notre Dame,y
183,2007-11-10_Alabama_Mississippi State,away,home,2007-11-10,12,17,Alabama,Mississippi State,49.0,3.5,U,y,n,-252.70491803278688,1557.639344262295,Alabama_Mississippi State,n
184,2007-11-10_Arizona State_UCLA,away,home,2007-11-10,24,20,Arizona State,UCLA,51.5,7.0,U,y,n,-190,1887.4812030075188,Arizona State_UCLA,n
185,2007-11-10_Arkansas_Tennessee,away,home,2007-11-10,13,34,Arkansas,Tennessee,64.5,1.5,U,y,n,-125,125,Arkansas_Tennessee,n
186,2007-11-10_Auburn_Georgia,home,away,2007-11-10,20,45,Auburn,Georgia,44.5,2.5,O,y,n,-378.39325842696627,412.0,Auburn_Georgia,y
187,2007-11-10_Baylor_Oklahoma,home,away,2007-11-10,21,52,Baylor,Oklahoma,59.5,38.5,O,y,n,-190,4000,Baylor_Oklahoma,n
188,2007-11-10_Boise State_Utah State,away,home,2007-11-10,52,0,Boise State,Utah State,60.5,24.0,U,n,y,-4000,395,Boise State_Utah State,y
189,2007-11-10_Boston College_Maryland,away,home,2007-11-10,35,42,Boston College,Maryland,47.0,6.5,O,y,n,-235,195,Boston College_Maryland,n
190,2007-11-10_California_USC,away,home,2007-11-10,24,17,USC,California,50.0,4.0,U,y,n,-190,145,California_USC,y
191,2007-11-10_Cincinnati_Connecticut,home,away,2007-11-10,3,27,Connecticut,Cincinnati,51.0,7.0,U,y,n,-190,235,Cincinnati_Connecticut,y
192,2007-11-10_Clemson_Wake Forest,home,away,2007-11-10,10,44,Wake Forest,Clemson,49.0,9.5,O,y,n,-4000,335,Clemson_Wake Forest,y
193,2007-11-10_Colorado State_New Mexico,home,away,2007-11-10,23,26,Colorado State,New Mexico,51.0,9.0,U,y,n,-311.2972972972973,422.86486486486484,Colorado State_New Mexico,n
194,2007-11-10_Colorado_Iowa State,away,home,2007-11-10,28,31,Colorado,Iowa State,47.5,4.0,O,y,n,-252.21686746987953,446.71084337349396,Colorado_Iowa State,n
195,2007-11-10_Duke_Georgia Tech,away,home,2007-11-10,41,24,Georgia Tech,Duke,46.5,13.5,O,y,n,-165,1511.4888888888888,Duke_Georgia Tech,y
196,2007-11-10_East Carolina_Marshall,away,home,2007-11-10,7,26,East Carolina,Marshall,64.0,6.0,U,y,n,-240,550,East Carolina_Marshall,n
197,2007-11-10_FCS_UAB,away,home,2007-11-10,45,31,FCS,UAB,59.5,19.5,O,n,y,-1123.9473684210527,1319.4736842105262,FCS_UAB,n
198,2007-11-10_Florida State_Virginia Tech,home,away,2007-11-10,21,40,Florida State,Virginia Tech,41.0,6.0,O,y,n,-524.776119402985,170,Florida State_Virginia Tech,y
199,2007-11-10_Fresno State_Hawaii,home,away,2007-11-10,30,37,Fresno State,Hawaii,73.0,19.5,U,y,n,-800,700,Fresno State_Hawaii,n
200,2007-11-10_Houston_Tulsa,away,home,2007-11-10,7,56,Houston,Tulsa,74.5,1.0,U,y,n,-120,250,Houston_Tulsa,n
201,2007-11-10_Illinois_Ohio State,home,away,2007-11-10,28,21,Illinois,Ohio State,46.5,14.5,O,y,n,-730.8421052631579,496.3421052631579,Illinois_Ohio State,n
202,2007-11-10_Indiana_Northwestern,away,home,2007-11-10,28,31,Indiana,Northwestern,61.5,2.5,U,y,n,-378.39325842696627,412.0,Indiana_Northwestern,n
203,2007-11-10_Iowa_Minnesota,home,away,2007-11-10,16,21,Minnesota,Iowa,50.0,14.5,U,y,n,-730.8421052631579,700,Iowa_Minnesota,n
204,2007-11-10_Kansas State_Nebraska,away,home,2007-11-10,31,73,Kansas State,Nebraska,62.0,7.5,O,y,n,-367.5833333333333,977.5555555555555,Kansas State_Nebraska,n
205,2007-11-10_Kansas_Oklahoma State,away,home,2007-11-10,43,28,Kansas,Oklahoma State,66.5,4.0,O,y,n,-252.21686746987953,446.71084337349396,Kansas_Oklahoma State,y
206,2007-11-10_Kentucky_Vanderbilt,away,home,2007-11-10,27,20,Kentucky,Vanderbilt,57.0,3.5,U,y,n,-252.70491803278688,1557.639344262295,Kentucky_Vanderbilt,y
207,2007-11-10_Memphis_Southern Miss,home,away,2007-11-10,29,26,Memphis,Southern Miss,59.5,16.5,U,y,n,-1718.775,539.65,Memphis_Southern Miss,n
208,2007-11-10_Miami FL_Virginia,home,away,2007-11-10,48,0,Virginia,Miami FL,43.0,4.0,O,y,n,-252.21686746987953,446.71084337349396,Miami FL_Virginia,n
209,2007-11-10_Michigan State_Purdue,home,away,2007-11-10,48,31,Michigan State,Purdue,58.0,4.5,O,y,n,-309.2950819672131,160,Michigan State_Purdue,n
210,2007-11-10_Michigan_Wisconsin,away,home,2007-11-10,21,37,Michigan,Wisconsin,48.0,2.5,O,y,n,-145,525,Michigan_Wisconsin,n
211,2007-11-10_Missouri_Texas A&M,home,away,2007-11-10,26,40,Texas A&M,Missouri,60.5,17.5,O,y,n,-678.28125,564.25,Missouri_Texas A&M,n
212,2007-11-10_Navy_North Texas,away,home,2007-11-10,74,62,Navy,North Texas,71.0,15.5,O,n,y,-607.6153846153846,474.88461538461536,Navy_North Texas,n
213,2007-11-10_New Mexico State_San Jose State,home,away,2007-11-10,17,51,New Mexico State,San Jose State,59.0,5.0,O,y,n,-398.10526315789474,415.05263157894734,New Mexico State_San Jose State,y
214,2007-11-10_Penn State_Temple,away,home,2007-11-10,31,0,Penn State,Temple,47.0,25.5,U,n,y,-1662.0,888.2,Penn State_Temple,y
215,2007-11-10_Rice_SMU,home,away,2007-11-10,43,42,Rice,SMU,70.0,7.0,O,y,n,-470.5263157894737,1887.4812030075188,Rice_SMU,n
216,2007-11-10_San Diego State_UNLV,home,away,2007-11-10,38,30,San Diego State,UNLV,49.0,3.0,O,y,n,-276.2142857142857,695.625,San Diego State_UNLV,n
217,2007-11-10_Stanford_Washington State,home,away,2007-11-10,17,33,Stanford,Washington State,52.5,11.5,U,y,n,-275,365,Stanford_Washington State,y
218,2007-11-10_Texas_Texas Tech,home,away,2007-11-10,43,59,Texas Tech,Texas,65.0,6.0,O,y,n,-524.776119402985,786.1044776119403,Texas_Texas Tech,y
219,2007-11-10_Tulane_UTEP,away,home,2007-11-10,19,34,UTEP,Tulane,69.5,3.0,U,y,n,-1100,695.625,Tulane_UTEP,n
220,2007-11-10_Utah_Wyoming,home,away,2007-11-10,0,50,Wyoming,Utah,44.5,12.0,O,y,n,-411.86206896551727,430.82758620689657,Utah_Wyoming,y
221,2007-11-13_Ball State_Toledo,home,away,2007-11-13,20,41,Toledo,Ball State,71.5,7.0,U,y,n,-470.5263157894737,240,Ball State_Toledo,y
222,2007-11-14_Akron_Miami OH,home,away,2007-11-14,0,7,Akron,Miami OH,52.5,7.0,U,y,n,-470.5263157894737,1887.4812030075188,Akron_Miami OH,n
223,2007-11-15_Arizona_Oregon,away,home,2007-11-15,24,34,Oregon,Arizona,65.5,10.5,U,y,n,-400,500,Arizona_Oregon,n
224,2007-11-15_Arkansas State_North Texas,home,away,2007-11-15,27,31,North Texas,Arkansas State,67.0,15.5,U,y,n,-607.6153846153846,474.88461538461536,Arkansas State_North Texas,n
225,2007-11-16_Central Michigan_Eastern Michigan,home,away,2007-11-16,48,45,Eastern Michigan,Central Michigan,64.5,13.5,O,y,n,-205,475,Central Michigan_Eastern Michigan,n
226,2007-11-16_Hawaii_Nevada,away,home,2007-11-16,28,26,Hawaii,Nevada,75.0,5.0,U,y,n,-398.10526315789474,415.05263157894734,Hawaii_Nevada,n
227,2007-11-17_Air Force_San Diego State,home,away,2007-11-17,23,55,San Diego State,Air Force,51.0,11.5,O,y,n,-495.29411764705884,405,Air Force_San Diego State,y
228,2007-11-17_Alabama_Louisiana Monroe,home,away,2007-11-17,21,14,Louisiana Monroe,Alabama,56.5,24.0,U,y,n,-1007.78125,1114.375,Alabama_Louisiana Monroe,n
229,2007-11-17_Arkansas_Mississippi State,home,away,2007-11-17,31,45,Mississippi State,Arkansas,52.0,12.0,O,y,n,-411.86206896551727,430.82758620689657,Arkansas_Mississippi State,y
230,2007-11-17_Army_Tulsa,away,home,2007-11-17,49,39,Tulsa,Army,63.0,15.5,O,n,y,-400,474.88461538461536,Army_Tulsa,n
231,2007-11-17_BYU_Wyoming,away,home,2007-11-17,35,10,BYU,Wyoming,45.5,10.5,U,y,n,-421.2708333333333,438.6041666666667,BYU_Wyoming,y
232,2007-11-17_Baylor_Oklahoma State,away,home,2007-11-17,45,14,Oklahoma State,Baylor,65.5,14.0,U,eq,eq,-480.8358208955224,508.25373134328356,Baylor_Oklahoma State,y
233,2007-11-17_Boise State_FCS,home,away,2007-11-17,14,58,FCS,Boise State,64.0,35.0,O,y,n,-1167.1666666666667,245,Boise State_FCS,y
234,2007-11-17_Boston College_Clemson,home,away,2007-11-17,20,17,Boston College,Clemson,54.0,9.0,U,y,n,-311.2972972972973,422.86486486486484,Boston College_Clemson,n
235,2007-11-17_Bowling Green_Buffalo,home,away,2007-11-17,31,17,Bowling Green,Buffalo,59.5,1.0,U,y,n,-180.61666666666667,415.98333333333335,Bowling Green_Buffalo,n
236,2007-11-17_California_Washington,away,home,2007-11-17,23,37,California,Washington,58.5,6.5,O,y,n,-398.2073170731707,667.0243902439024,California_Washington,n
237,2007-11-17_Cincinnati_West Virginia,away,home,2007-11-17,28,23,West Virginia,Cincinnati,56.0,5.0,U,y,n,-215,900,Cincinnati_West Virginia,n
238,2007-11-17_Connecticut_Syracuse,home,away,2007-11-17,7,30,Syracuse,Connecticut,45.5,19.5,U,y,n,-1123.9473684210527,1319.4736842105262,Connecticut_Syracuse,y
239,2007-11-17_Duke_Notre Dame,home,away,2007-11-17,7,28,Duke,Notre Dame,48.5,7.5,U,y,n,-367.5833333333333,977.5555555555555,Duke_Notre Dame,y
240,2007-11-17_FCS_Florida,home,away,2007-11-17,20,59,FCS,Florida,66.5,34.0,O,y,n,-6605.0,425,FCS_Florida,y
241,2007-11-17_FCS_Navy,home,away,2007-11-17,24,35,FCS,Navy,72.0,17.5,U,y,n,-678.28125,564.25,FCS_Navy,n
242,2007-11-17_FCS_SMU,away,home,2007-11-17,49,20,FCS,SMU,71.0,10.5,U,y,n,-370,115,FCS_SMU,y
243,2007-11-17_FCS_Wake Forest,home,away,2007-11-17,18,38,FCS,Wake Forest,48.5,6.5,O,y,n,-450,210,FCS_Wake Forest,y
244,2007-11-17_Georgia Tech_North Carolina,home,away,2007-11-17,25,27,North Carolina,Georgia Tech,42.0,9.5,O,y,n,-150,300,Georgia Tech_North Carolina,n
245,2007-11-17_Georgia_Kentucky,home,away,2007-11-17,13,24,Kentucky,Georgia,60.5,7.5,U,y,n,-175,220,Georgia_Kentucky,y
246,2007-11-17_Houston_Marshall,home,away,2007-11-17,28,35,Marshall,Houston,65.5,12.0,U,y,n,-411.86206896551727,690,Houston_Marshall,n
247,2007-11-17_Illinois_Northwestern,home,away,2007-11-17,22,41,Northwestern,Illinois,57.0,13.5,O,y,n,-448.22222222222223,1500,Illinois_Northwestern,y
248,2007-11-17_Iowa State_Kansas,home,away,2007-11-17,7,45,Iowa State,Kansas,56.0,26.0,U,y,n,-767.8571428571429,3287.8571428571427,Iowa State_Kansas,y
249,2007-11-17_Iowa_Western Michigan,home,away,2007-11-17,28,19,Western Michigan,Iowa,46.0,13.0,O,y,n,-462.03125,100,Iowa_Western Michigan,n
250,2007-11-17_Kent State_Temple,home,away,2007-11-17,14,24,Kent State,Temple,47.5,1.0,U,y,n,-180.61666666666667,415.98333333333335,Kent State_Temple,y
251,2007-11-17_Louisiana Tech_San Jose State,home,away,2007-11-17,23,27,San Jose State,Louisiana Tech,53.0,5.5,U,y,n,-404.5111111111111,991.0444444444445,Louisiana Tech_San Jose State,n
252,2007-11-17_Memphis_UAB,home,away,2007-11-17,9,25,UAB,Memphis,62.0,9.5,U,y,n,-250,275,Memphis_UAB,y
253,2007-11-17_Miami FL_Virginia Tech,home,away,2007-11-17,14,44,Miami FL,Virginia Tech,41.5,16.5,O,y,n,-1718.775,275,Miami FL_Virginia Tech,y
254,2007-11-17_Michigan State_Penn State,away,home,2007-11-17,31,35,Penn State,Michigan State,51.5,3.0,O,y,n,-276.2142857142857,695.625,Michigan State_Penn State,n
255,2007-11-17_Michigan_Ohio State,away,home,2007-11-17,14,3,Ohio State,Michigan,48.0,4.0,U,y,n,-252.21686746987953,446.71084337349396,Michigan_Ohio State,y
256,2007-11-17_Minnesota_Wisconsin,away,home,2007-11-17,41,34,Wisconsin,Minnesota,62.0,13.0,O,y,n,-462.03125,577.53125,Minnesota_Wisconsin,n
257,2007-11-17_New Mexico State_Utah State,home,away,2007-11-17,35,17,Utah State,New Mexico State,62.5,7.5,U,y,n,-505,245,New Mexico State_Utah State,n
258,2007-11-17_New Mexico_Utah,home,away,2007-11-17,10,28,New Mexico,Utah,46.5,15.5,U,y,n,-607.6153846153846,200,New Mexico_Utah,y
259,2007-11-17_Oklahoma_Texas Tech,away,home,2007-11-17,27,34,Oklahoma,Texas Tech,67.0,7.0,U,y,n,-270,1500,Oklahoma_Texas Tech,n
260,2007-11-17_Pittsburgh_Rutgers,home,away,2007-11-17,16,20,Pittsburgh,Rutgers,48.5,12.5,U,y,n,-628.1851851851852,429.48148148148147,Pittsburgh_Rutgers,n
261,2007-11-17_Rice_Tulane,home,away,2007-11-17,45,31,Tulane,Rice,70.0,2.0,O,y,n,-474.98,1152.84,Rice_Tulane,n
262,2007-11-17_Southern Miss_UTEP,away,home,2007-11-17,56,30,Southern Miss,UTEP,64.0,3.0,O,y,n,-160,370,Southern Miss_UTEP,y
263,2007-11-17_Tennessee_Vanderbilt,home,away,2007-11-17,24,25,Vanderbilt,Tennessee,52.5,12.0,U,y,n,-411.86206896551727,100,Tennessee_Vanderbilt,n
264,2007-11-01_Georgia Tech_Virginia Tech,home,away,2007-11-01,27,3,Virginia Tech,Georgia Tech,40.5,3.0,U,y,n,-276.2142857142857,695.625,Georgia Tech_Virginia Tech,n
265,2007-11-20_FCS_Troy,home,away,2007-11-20,7,45,FCS,Troy,58.0,13.5,U,y,n,-448.22222222222223,1511.4888888888888,FCS_Troy,y
266,2007-11-22_Arizona State_USC,away,home,2007-11-22,44,24,USC,Arizona State,51.0,3.5,O,y,n,-160,140,Arizona State_USC,y
267,2007-11-23_Akron_Central Michigan,away,home,2007-11-23,35,32,Central Michigan,Akron,61.5,4.0,O,y,n,-252.21686746987953,446.71084337349396,Akron_Central Michigan,n
268,2007-11-23_Arkansas_LSU,home,away,2007-11-23,50,48,Arkansas,LSU,59.0,13.0,O,y,n,-260,400,Arkansas_LSU,n
269,2007-11-23_Boise State_Hawaii,home,away,2007-11-23,27,39,Boise State,Hawaii,75.5,2.5,U,y,n,-350,115,Boise State_Hawaii,y
270,2007-11-23_Bowling Green_Toledo,home,away,2007-11-23,10,37,Toledo,Bowling Green,71.0,6.5,U,y,n,-398.2073170731707,667.0243902439024,Bowling Green_Toledo,y
271,2007-11-23_Colorado State_Wyoming,home,away,2007-11-23,28,36,Wyoming,Colorado State,51.0,4.0,O,y,n,-252.21686746987953,230,Colorado State_Wyoming,y
272,2007-11-23_Colorado_Nebraska,home,away,2007-11-23,51,65,Nebraska,Colorado,61.0,3.0,O,y,n,-276.2142857142857,175,Colorado_Nebraska,y
273,2007-11-23_FCS_Mississippi State,home,away,2007-11-23,14,17,FCS,Mississippi State,49.5,4.5,U,y,n,-309.2950819672131,392.8196721311475,FCS_Mississippi State,n
274,2007-11-23_Texas_Texas A&M,away,home,2007-11-23,30,38,Texas,Texas A&M,60.5,7.0,O,y,n,-470.5263157894737,1887.4812030075188,Texas_Texas A&M,n
275,2007-11-24_Alabama_Auburn,home,away,2007-11-24,10,17,Alabama,Auburn,45.5,6.0,U,y,n,-175,205,Alabama_Auburn,y
276,2007-11-24_Arkansas State_Southern Miss,home,away,2007-11-24,10,16,Arkansas State,Southern Miss,53.0,15.0,U,y,n,-540.32,502.0,Arkansas State_Southern Miss,n
277,2007-11-24_BYU_Utah,home,away,2007-11-24,10,17,Utah,BYU,49.5,4.5,U,y,n,-309.2950819672131,210,BYU_Utah,y
278,2007-11-24_Boston College_Miami FL,home,away,2007-11-24,14,28,Miami FL,Boston College,48.5,14.0,U,y,n,-480.8358208955224,508.25373134328356,Boston College_Miami FL,n
279,2007-11-24_Buffalo_Kent State,home,away,2007-11-24,30,23,Buffalo,Kent State,51.0,1.5,O,y,n,-323.8360655737705,120,Buffalo_Kent State,n
280,2007-11-24_Cincinnati_Syracuse,away,home,2007-11-24,52,31,Cincinnati,Syracuse,53.5,20.5,O,n,y,-155,786.952380952381,Cincinnati_Syracuse,y
281,2007-11-24_Clemson_South Carolina,away,home,2007-11-24,23,21,Clemson,South Carolina,54.5,3.0,U,y,n,-276.2142857142857,695.625,Clemson_South Carolina,n
282,2007-11-24_Connecticut_West Virginia,home,away,2007-11-24,21,66,Connecticut,West Virginia,52.5,20.5,O,y,n,-999.9047619047619,100,Connecticut_West Virginia,y
283,2007-11-24_Duke_North Carolina,home,away,2007-11-24,14,20,Duke,North Carolina,51.0,14.0,U,y,n,-480.8358208955224,100,Duke_North Carolina,n
284,2007-11-24_FCS_Pittsburgh,away,home,2007-11-24,48,37,FCS,Pittsburgh,45.0,9.5,O,y,n,-378.86538461538464,437.7307692307692,FCS_Pittsburgh,y
285,2007-11-24_Florida_Florida State,home,away,2007-11-24,12,45,Florida State,Florida,60.0,14.0,U,y,n,-480.8358208955224,400,Florida_Florida State,y
286,2007-11-24_Fresno State_Kansas State,away,home,2007-11-24,29,45,Kansas State,Fresno State,64.0,1.5,O,y,n,-125,400,Fresno State_Kansas State,n
287,2007-11-24_Georgia_Georgia Tech,away,home,2007-11-24,31,17,Georgia,Georgia Tech,48.0,3.5,E,y,n,-252.70491803278688,1557.639344262295,Georgia_Georgia Tech,y
288,2007-11-24_Kansas_Missouri,home,away,2007-11-24,36,28,Missouri,Kansas,67.0,1.0,U,y,n,-180.61666666666667,415.98333333333335,Kansas_Missouri,n
289,2007-11-24_Kentucky_Tennessee,home,away,2007-11-24,52,50,Tennessee,Kentucky,63.0,2.5,O,y,n,-378.39325842696627,412.0,Kentucky_Tennessee,n
290,2007-11-24_Marshall_UAB,home,away,2007-11-24,39,46,UAB,Marshall,59.0,14.5,O,y,n,-730.8421052631579,496.3421052631579,Marshall_UAB,n
291,2007-11-24_Memphis_SMU,home,away,2007-11-24,52,55,SMU,Memphis,69.5,6.5,O,y,n,-398.2073170731707,667.0243902439024,Memphis_SMU,n
292,2007-11-24_Nevada_San Jose State,away,home,2007-11-24,24,27,Nevada,San Jose State,62.0,3.0,U,y,n,-175,475,Nevada_San Jose State,n
293,2007-11-24_New Mexico_UNLV,home,away,2007-11-24,6,27,UNLV,New Mexico,47.5,12.5,U,y,n,-628.1851851851852,429.48148148148147,New Mexico_UNLV,y
294,2007-11-24_Notre Dame_Stanford,home,away,2007-11-24,21,14,Notre Dame,Stanford,45.5,5.0,U,y,n,-398.10526315789474,415.05263157894734,Notre Dame_Stanford,n
295,2007-11-24_Oklahoma_Oklahoma State,home,away,2007-11-24,17,49,Oklahoma State,Oklahoma,66.5,13.5,U,y,n,-448.22222222222223,1511.4888888888888,Oklahoma_Oklahoma State,y
296,2007-11-24_Oregon_UCLA,away,home,2007-11-24,0,16,Oregon,UCLA,51.5,2.0,U,y,n,-474.98,1152.84,Oregon_UCLA,n
297,2007-11-24_Rice_Tulsa,away,home,2007-11-24,48,43,Tulsa,Rice,76.0,13.5,O,y,n,-130,1511.4888888888888,Rice_Tulsa,n
298,2007-11-24_San Diego State_TCU,away,home,2007-11-24,45,33,TCU,San Diego State,51.0,13.5,O,y,n,-500,475,San Diego State_TCU,n
299,2007-11-24_Temple_Western Michigan,home,away,2007-11-24,3,16,Temple,Western Michigan,51.0,14.5,U,y,n,-730.8421052631579,500,Temple_Western Michigan,n
300,2007-11-24_Vanderbilt_Wake Forest,home,away,2007-11-24,31,17,Wake Forest,Vanderbilt,46.5,1.0,O,y,n,-180.61666666666667,415.98333333333335,Vanderbilt_Wake Forest,n
301,2007-11-24_Virginia_Virginia Tech,away,home,2007-11-24,33,21,Virginia Tech,Virginia,40.5,3.5,O,y,n,-175,175,Virginia_Virginia Tech,y
302,2007-11-29_Louisville_Rutgers,home,away,2007-11-29,38,41,Rutgers,Louisville,59.5,2.0,O,y,n,-500,115,Louisville_Rutgers,y
303,2007-11-02_Akron_Bowling Green,home,away,2007-11-02,20,44,Akron,Bowling Green,56.0,6.5,O,y,n,-398.2073170731707,667.0243902439024,Akron_Bowling Green,y
304,2007-11-02_Nevada_New Mexico State,away,home,2007-11-02,40,38,Nevada,New Mexico State,69.5,6.5,O,y,n,-260,240,Nevada_New Mexico State,n
305,2007-11-02_Ohio_Temple,home,away,2007-11-02,7,23,Temple,Ohio,53.5,9.5,U,y,n,-378.86538461538464,220,Ohio_Temple,y
306,2007-11-30_Fresno State_New Mexico State,away,home,2007-11-30,30,23,Fresno State,New Mexico State,65.5,13.0,U,y,n,-462.03125,577.53125,Fresno State_New Mexico State,n
307,2007-11-03_Alabama_LSU,away,home,2007-11-03,41,34,LSU,Alabama,48.0,7.0,O,y,n,-110,1887.4812030075188,Alabama_LSU,n
308,2007-11-03_Arizona State_Oregon,home,away,2007-11-03,23,35,Arizona State,Oregon,61.5,8.5,U,y,n,-370.22222222222223,215,Arizona State_Oregon,y
309,2007-11-03_Arizona_UCLA,none,none,2007-11-03,27,34,UCLA,Arizona,48.5,0.0,O,y,n,-110.0,-110.0,Arizona_UCLA,eq
310,2007-11-03_Arkansas State_FCS,home,away,2007-11-03,24,27,FCS,Arkansas State,50.5,16.5,O,y,n,-1718.775,539.65,Arkansas State_FCS,n
311,2007-11-03_Arkansas_South Carolina,home,away,2007-11-03,36,48,South Carolina,Arkansas,50.0,5.5,O,y,n,-404.5111111111111,991.0444444444445,Arkansas_South Carolina,y
312,2007-11-03_BYU_Colorado State,home,away,2007-11-03,16,35,Colorado State,BYU,54.0,20.5,U,y,n,-550,1050,BYU_Colorado State,n
313,2007-11-03_Ball State_Indiana,home,away,2007-11-03,20,38,Ball State,Indiana,62.5,7.0,U,y,n,-470.5263157894737,1887.4812030075188,Ball State_Indiana,y
