,game_id,full_date,spread,ou,ou_total,home,away,match_key,home_score,away_score,fav_side,dog_side,favorite_covered,spread_home_cover,spread_away_cover,ml_fav,ml_dog
1238,2024-11-19_Central Michigan_Western Michigan,2024-11-19,6.0,U,56.0,Central Michigan,Western Michigan,Central Michigan_Western Michigan,16,14,away,home,n,n,y,-524.776119402985,786.1044776119403
1239,2024-11-19_Miami OH_Northern Illinois,2024-11-19,1.0,U,42.5,Miami OH,Northern Illinois,Miami OH_Northern Illinois,20,9,home,away,y,y,n,-180.61666666666667,415.98333333333335
1240,2024-11-20_Buffalo_Eastern Michigan,2024-11-20,1.0,O,53.5,Eastern Michigan,Buffalo,Buffalo_Eastern Michigan,20,37,away,home,y,n,y,-180.61666666666667,415.98333333333335
1241,2024-11-20_Ohio_Toledo,2024-11-20,1.5,U,46.5,Toledo,Ohio,Ohio_Toledo,7,24,away,home,y,n,y,-323.8360655737705,588.6229508196722
1242,2024-11-21_Georgia Tech_NC State,2024-11-21,7.5,O,51.5,Georgia Tech,NC State,Georgia Tech_NC State,30,29,away,home,n,n,y,-367.5833333333333,977.5555555555555
1243,2024-11-22_Michigan State_Purdue,2024-11-22,14.0,U,48.5,Michigan State,Purdue,Michigan State_Purdue,24,17,away,home,n,n,y,-480.8358208955224,508.25373134328356
1244,2024-11-22_Temple_UTSA,2024-11-22,16.5,O,56.0,UTSA,Temple,Temple_UTSA,51,27,home,away,y,y,n,-1718.775,539.65
1245,2024-11-23_Air Force_Nevada,2024-11-23,3.0,U,44.5,Nevada,Air Force,Air Force_Nevada,19,22,away,home,n,y,n,-276.2142857142857,695.625
1246,2024-11-23_Alabama_Oklahoma,2024-11-23,14.0,U,46.5,Oklahoma,Alabama,Alabama_Oklahoma,24,3,home,away,y,y,n,-480.8358208955224,508.25373134328356
1247,2024-11-23_Appalachian State_James Madison,2024-11-23,7.5,U,57.5,Appalachian State,James Madison,Appalachian State_James Madison,34,20,away,home,n,y,n,-367.5833333333333,977.5555555555555
1248,2024-11-23_Arizona State_BYU,2024-11-23,3.5,O,49.5,Arizona State,BYU,Arizona State_BYU,28,23,away,home,n,y,n,-252.70491803278688,1557.639344262295
1249,2024-11-23_Arizona_TCU,2024-11-23,10.5,O,60.0,TCU,Arizona,Arizona_TCU,49,28,home,away,y,y,n,-421.2708333333333,438.6041666666667
1250,2024-11-23_Arkansas State_Louisiana Monroe,2024-11-23,3.0,U,51.5,Arkansas State,Louisiana Monroe,Arkansas State_Louisiana Monroe,28,21,away,home,n,y,n,-276.2142857142857,695.625
1251,2024-11-23_Arkansas_Louisiana Tech,2024-11-23,23.5,O,48.5,Arkansas,Louisiana Tech,Arkansas_Louisiana Tech,35,14,home,away,n,n,y,-1360.6666666666667,1017.0
1252,2024-11-23_Army_Notre Dame,2024-11-23,14.5,O,44.5,Notre Dame,Army,Army_Notre Dame,49,14,away,home,n,y,n,-730.8421052631579,496.3421052631579
1253,2024-11-23_Auburn_Texas A&M,2024-11-23,2.5,O,47.5,Auburn,Texas A&M,Auburn_Texas A&M,43,41,away,home,n,n,y,-378.39325842696627,412.0
1254,2024-11-23_Ball State_Bowling Green,2024-11-23,12.5,U,54.5,Ball State,Bowling Green,Ball State_Bowling Green,13,38,away,home,y,n,y,-628.1851851851852,429.48148148148147
1255,2024-11-23_Baylor_Houston,2024-11-23,7.0,U,51.0,Houston,Baylor,Baylor_Houston,10,20,away,home,y,n,y,-470.5263157894737,1887.4812030075188
1256,2024-11-23_Boise State_Wyoming,2024-11-23,22.5,U,54.0,Wyoming,Boise State,Boise State_Wyoming,13,17,away,home,n,y,n,-395.0,922.2727272727273
1257,2024-11-23_Boston College_North Carolina,2024-11-23,2.5,O,51.0,Boston College,North Carolina,Boston College_North Carolina,41,21,away,home,n,y,n,-378.39325842696627,412.0
1258,2024-11-23_California_Stanford,2024-11-23,14.5,U,53.5,California,Stanford,California_Stanford,24,21,home,away,n,n,y,-730.8421052631579,496.3421052631579
1259,2024-11-23_Charlotte_FAU,2024-11-23,3.0,O,49.5,FAU,Charlotte,Charlotte_FAU,27,39,away,home,y,n,y,-276.2142857142857,695.625
1260,2024-11-23_Cincinnati_Kansas State,2024-11-23,7.5,O,54.0,Kansas State,Cincinnati,Cincinnati_Kansas State,41,15,away,home,n,y,n,-367.5833333333333,977.5555555555555
1261,2024-11-23_Coastal Carolina_Georgia Southern,2024-11-23,2.5,U,59.5,Coastal Carolina,Georgia Southern,Coastal Carolina_Georgia Southern,6,26,away,home,y,n,y,-378.39325842696627,412.0
1262,2024-11-23_Colorado State_Fresno State,2024-11-23,3.5,O,43.5,Fresno State,Colorado State,Colorado State_Fresno State,28,22,away,home,n,y,n,-252.70491803278688,1557.639344262295
1263,2024-11-23_Colorado_Kansas,2024-11-23,2.5,U,59.5,Kansas,Colorado,Colorado_Kansas,37,21,home,away,y,y,n,-378.39325842696627,412.0
1264,2024-11-23_Connecticut_Syracuse,2024-11-23,10.0,O,53.5,Syracuse,Connecticut,Connecticut_Syracuse,31,24,home,away,n,n,y,-521.3134328358209,471.5074626865672
1265,2024-11-23_Duke_Virginia Tech,2024-11-23,2.5,O,45.5,Duke,Virginia Tech,Duke_Virginia Tech,31,28,away,home,n,y,n,-378.39325842696627,412.0
1266,2024-11-23_East Carolina_North Texas,2024-11-23,2.5,U,74.5,North Texas,East Carolina,East Carolina_North Texas,28,40,home,away,n,n,y,-378.39325842696627,412.0
1267,2024-11-23_FIU_Kennesaw State,2024-11-23,9.0,O,42.5,Kennesaw State,FIU,FIU_Kennesaw State,27,26,home,away,n,n,y,-311.2972972972973,422.86486486486484
1268,2024-11-23_Florida_Ole Miss,2024-11-23,13.5,U,57.5,Florida,Ole Miss,Florida_Ole Miss,24,17,home,away,n,n,y,-448.22222222222223,1511.4888888888888
1269,2024-11-23_Georgia State_Texas State,2024-11-23,22.5,O,59.5,Texas State,Georgia State,Georgia State_Texas State,44,52,away,home,n,y,n,-395.0,922.2727272727273
1270,2024-11-23_Georgia_Massachusetts,2024-11-23,42.5,O,55.5,Georgia,Massachusetts,Georgia_Massachusetts,59,21,away,home,n,n,y,-370.0,35000.0
1271,2024-11-23_Illinois_Rutgers,2024-11-23,2.5,O,48.0,Rutgers,Illinois,Illinois_Rutgers,31,38,home,away,n,n,y,-378.39325842696627,412.0
1272,2024-11-23_Indiana_Ohio State,2024-11-23,10.5,O,52.5,Ohio State,Indiana,Indiana_Ohio State,38,15,away,home,n,y,n,-421.2708333333333,438.6041666666667
1273,2024-11-23_Iowa State_Utah,2024-11-23,6.5,O,42.5,Utah,Iowa State,Iowa State_Utah,28,31,home,away,n,n,y,-398.2073170731707,667.0243902439024
1274,2024-11-23_Jacksonville State_Sam Houston,2024-11-23,5.5,U,57.0,Jacksonville State,Sam Houston,Jacksonville State_Sam Houston,21,11,away,home,n,y,n,-404.5111111111111,991.0444444444445
1275,2024-11-23_Kentucky_Texas,2024-11-23,18.5,U,46.5,Texas,Kentucky,Kentucky_Texas,31,14,away,home,n,n,y,-645.2941176470588,748.2352941176471
1276,2024-11-23_LSU_Vanderbilt,2024-11-23,9.5,U,52.5,LSU,Vanderbilt,LSU_Vanderbilt,24,17,home,away,n,n,y,-378.86538461538464,437.7307692307692
1277,2024-11-23_Liberty_Western Kentucky,2024-11-23,1.0,O,56.5,Liberty,Western Kentucky,Liberty_Western Kentucky,38,21,home,away,y,y,n,-180.61666666666667,415.98333333333335
1278,2024-11-23_Louisiana Lafayette_Troy,2024-11-23,7.5,O,52.0,Louisiana Lafayette,Troy,Louisiana Lafayette_Troy,51,30,home,away,y,y,n,-367.5833333333333,977.5555555555555
1279,2024-11-23_Louisville_Pittsburgh,2024-11-23,7.0,U,57.5,Louisville,Pittsburgh,Louisville_Pittsburgh,37,9,home,away,y,y,n,-470.5263157894737,1887.4812030075188
1280,2024-11-23_Marshall_Old Dominion,2024-11-23,3.0,O,51.5,Old Dominion,Marshall,Marshall_Old Dominion,35,42,away,home,y,n,y,-276.2142857142857,695.625
1281,2024-11-23_Michigan_Northwestern,2024-11-23,10.5,O,35.5,Michigan,Northwestern,Michigan_Northwestern,50,6,home,away,y,y,n,-421.2708333333333,438.6041666666667
1282,2024-11-23_Middle Tennessee_New Mexico State,2024-11-23,3.5,O,53.5,Middle Tennessee,New Mexico State,Middle Tennessee_New Mexico State,21,36,home,away,n,n,y,-252.70491803278688,1557.639344262295
1283,2024-11-23_Minnesota_Penn State,2024-11-23,11.5,O,45.0,Minnesota,Penn State,Minnesota_Penn State,25,26,away,home,n,y,n,-495.29411764705884,393.0
1284,2024-11-23_Mississippi State_Missouri,2024-11-23,9.5,O,57.5,Mississippi State,Missouri,Mississippi State_Missouri,20,39,away,home,y,n,y,-378.86538461538464,437.7307692307692
1285,2024-11-23_Nebraska_Wisconsin,2024-11-23,1.5,O,41.0,Nebraska,Wisconsin,Nebraska_Wisconsin,44,25,home,away,y,y,n,-323.8360655737705,588.6229508196722
1286,2024-11-23_Oklahoma State_Texas Tech,2024-11-23,4.5,O,64.0,Oklahoma State,Texas Tech,Oklahoma State_Texas Tech,48,56,away,home,y,n,y,-309.2950819672131,392.8196721311475
1287,2024-11-23_Oregon State_Washington State,2024-11-23,11.0,O,56.5,Oregon State,Washington State,Oregon State_Washington State,41,38,away,home,n,n,y,-377.4,748.5
1288,2024-11-23_Rice_UAB,2024-11-23,7.0,O,52.0,UAB,Rice,Rice_UAB,40,14,away,home,n,y,n,-470.5263157894737,1887.4812030075188
1289,2024-11-23_San Diego State_Utah State,2024-11-23,5.5,O,60.0,Utah State,San Diego State,San Diego State_Utah State,41,20,away,home,n,y,n,-404.5111111111111,991.0444444444445
1290,2024-11-23_South Alabama_Southern Miss,2024-11-23,23.5,U,54.0,Southern Miss,South Alabama,South Alabama_Southern Miss,14,35,home,away,n,n,y,-1360.6666666666667,1017.0
1291,2024-11-23_Tennessee_UTEP,2024-11-23,41.5,O,54.5,Tennessee,UTEP,Tennessee_UTEP,56,0,away,home,n,y,n,-110.0,25000.0
1292,2024-11-23_Tulsa_USF,2024-11-23,17.5,O,60.5,USF,Tulsa,Tulsa_USF,63,30,home,away,y,y,n,-678.28125,564.25
1293,2024-11-23_UCF_West Virginia,2024-11-23,3.0,U,60.5,West Virginia,UCF,UCF_West Virginia,31,21,home,away,y,y,n,-276.2142857142857,695.625
1294,2024-11-26_Akron_Toledo,2024-11-26,9.0,U,49.5,Akron,Toledo,Akron_Toledo,21,14,away,home,n,n,y,-311.2972972972973,422.86486486486484
1295,2024-11-26_Buffalo_Kent State,2024-11-26,23.5,U,51.0,Buffalo,Kent State,Buffalo_Kent State,43,7,home,away,y,y,n,-1360.6666666666667,1017.0
1296,2024-11-28_Memphis_Tulane,2024-11-28,13.5,O,54.0,Tulane,Memphis,Memphis_Tulane,24,34,away,home,n,y,n,-448.22222222222223,1511.4888888888888
1297,2024-11-29_Ball State_Ohio,2024-11-29,17.5,O,51.5,Ohio,Ball State,Ball State_Ohio,42,21,away,home,n,y,n,-678.28125,564.25
1298,2024-11-29_Boise State_Oregon State,2024-11-29,17.5,U,58.0,Boise State,Oregon State,Boise State_Oregon State,34,18,home,away,n,n,y,-678.28125,564.25
1299,2024-11-29_Bowling Green_Miami OH,2024-11-29,2.5,O,39.0,Bowling Green,Miami OH,Bowling Green_Miami OH,12,28,away,home,y,n,y,-378.39325842696627,412.0
1300,2024-11-29_Colorado State_Utah State,2024-11-29,5.0,O,57.0,Colorado State,Utah State,Colorado State_Utah State,42,37,home,away,n,n,y,-398.10526315789474,415.05263157894734
1301,2024-11-29_Colorado_Oklahoma State,2024-11-29,14.5,U,66.5,Colorado,Oklahoma State,Colorado_Oklahoma State,52,0,home,away,y,y,n,-730.8421052631579,496.3421052631579
1302,2024-11-29_East Carolina_Navy,2024-11-29,3.0,U,54.5,East Carolina,Navy,East Carolina_Navy,20,34,home,away,n,n,y,-276.2142857142857,695.625
1303,2024-11-29_Georgia_Georgia Tech,2024-11-29,17.0,O,49.0,Georgia,Georgia Tech,Georgia_Georgia Tech,44,42,home,away,n,n,y,-620.0,635.2702702702703
1304,2024-11-29_Iowa_Nebraska,2024-11-29,3.0,U,41.5,Iowa,Nebraska,Iowa_Nebraska,13,10,home,away,n,n,y,-276.2142857142857,695.625
1305,2024-11-29_Liberty_Sam Houston,2024-11-29,2.5,U,47.5,Sam Houston,Liberty,Liberty_Sam Houston,20,18,away,home,n,n,y,-378.39325842696627,412.0
1306,2024-11-29_Minnesota_Wisconsin,2024-11-29,1.5,U,40.5,Wisconsin,Minnesota,Minnesota_Wisconsin,7,24,home,away,n,n,y,-323.8360655737705,588.6229508196722
1307,2024-11-29_San Jose State_Stanford,2024-11-29,2.5,O,54.5,San Jose State,Stanford,San Jose State_Stanford,34,31,home,away,y,y,n,-378.39325842696627,412.0
1308,2024-11-29_South Alabama_Texas State,2024-11-29,2.5,O,61.0,South Alabama,Texas State,South Alabama_Texas State,38,45,away,home,y,n,y,-378.39325842696627,412.0
1309,2024-11-29_UCF_Utah,2024-11-29,10.0,U,46.0,UCF,Utah,UCF_Utah,14,28,home,away,n,n,y,-521.3134328358209,471.5074626865672
1310,2024-11-30_Air Force_San Diego State,2024-11-30,6.0,O,43.5,San Diego State,Air Force,Air Force_San Diego State,20,31,home,away,n,n,y,-524.776119402985,786.1044776119403
1311,2024-11-30_Alabama_Auburn,2024-11-30,10.5,U,51.0,Alabama,Auburn,Alabama_Auburn,28,14,away,home,n,y,n,-421.2708333333333,438.6041666666667
1312,2024-11-30_Appalachian State_Georgia Southern,2024-11-30,2.5,U,60.5,Georgia Southern,Appalachian State,Appalachian State_Georgia Southern,29,20,home,away,y,y,n,-378.39325842696627,412.0
1313,2024-11-30_Arizona_Arizona State,2024-11-30,7.5,O,53.5,Arizona,Arizona State,Arizona_Arizona State,7,49,away,home,y,n,y,-367.5833333333333,977.5555555555555
1314,2024-11-30_Arkansas State_Old Dominion,2024-11-30,5.5,O,58.5,Arkansas State,Old Dominion,Arkansas State_Old Dominion,32,40,away,home,y,n,y,-404.5111111111111,991.0444444444445
1315,2024-11-30_Arkansas_Missouri,2024-11-30,3.0,U,51.0,Missouri,Arkansas,Arkansas_Missouri,28,21,away,home,n,y,n,-276.2142857142857,695.625
1316,2024-11-30_BYU_Houston,2024-11-30,12.5,O,40.5,BYU,Houston,BYU_Houston,30,18,home,away,n,n,y,-628.1851851851852,429.48148148148147
1317,2024-11-30_Baylor_Kansas,2024-11-30,1.5,E,62.0,Baylor,Kansas,Baylor_Kansas,45,17,away,home,n,y,n,-323.8360655737705,588.6229508196722
1318,2024-11-30_Boston College_Pittsburgh,2024-11-30,3.5,O,50.5,Boston College,Pittsburgh,Boston College_Pittsburgh,34,23,home,away,y,y,n,-252.70491803278688,1557.639344262295
1319,2024-11-30_California_SMU,2024-11-30,12.5,U,54.5,SMU,California,California_SMU,38,6,home,away,y,y,n,-628.1851851851852,429.48148148148147
1320,2024-11-30_Central Michigan_Northern Illinois,2024-11-30,13.5,E,40.0,Northern Illinois,Central Michigan,Central Michigan_Northern Illinois,24,16,away,home,n,n,y,-448.22222222222223,1511.4888888888888
1321,2024-11-30_Charlotte_UAB,2024-11-30,1.0,U,60.5,Charlotte,UAB,Charlotte_UAB,29,27,away,home,n,y,n,-180.61666666666667,415.98333333333335
1322,2024-11-30_Cincinnati_TCU,2024-11-30,2.5,U,58.5,Cincinnati,TCU,Cincinnati_TCU,13,20,home,away,n,n,y,-378.39325842696627,412.0
1323,2024-11-30_Clemson_South Carolina,2024-11-30,2.5,U,49.5,Clemson,South Carolina,Clemson_South Carolina,14,17,home,away,n,n,y,-378.39325842696627,412.0
1324,2024-11-30_Coastal Carolina_Georgia State,2024-11-30,1.0,O,53.5,Georgia State,Coastal Carolina,Coastal Carolina_Georgia State,27,48,away,home,y,n,y,-180.61666666666667,415.98333333333335
1325,2024-11-30_Connecticut_Massachusetts,2024-11-30,8.0,O,50.5,Massachusetts,Connecticut,Connecticut_Massachusetts,42,47,home,away,n,n,y,-434.64102564102564,358.0
1326,2024-11-30_Duke_Wake Forest,2024-11-30,3.5,U,53.5,Wake Forest,Duke,Duke_Wake Forest,17,23,away,home,y,n,y,-252.70491803278688,1557.639344262295
1327,2024-11-30_Eastern Michigan_Western Michigan,2024-11-30,6.5,U,55.5,Western Michigan,Eastern Michigan,Eastern Michigan_Western Michigan,26,18,away,home,n,y,n,-398.2073170731707,667.0243902439024
1328,2024-11-30_FAU_Tulsa,2024-11-30,1.0,O,58.0,Tulsa,FAU,FAU_Tulsa,16,63,away,home,y,n,y,-180.61666666666667,415.98333333333335
1329,2024-11-30_FIU_Middle Tennessee,2024-11-30,10.0,O,50.5,FIU,Middle Tennessee,FIU_Middle Tennessee,35,24,home,away,y,y,n,-521.3134328358209,471.5074626865672
1330,2024-11-30_Florida_Florida State,2024-11-30,17.0,U,45.5,Florida State,Florida,Florida_Florida State,11,31,home,away,n,n,y,-620.0,635.2702702702703
1331,2024-11-30_Fresno State_UCLA,2024-11-30,7.5,U,46.5,UCLA,Fresno State,Fresno State_UCLA,20,13,home,away,n,n,y,-367.5833333333333,977.5555555555555
1332,2024-11-30_Hawaii_New Mexico,2024-11-30,6.5,O,59.5,Hawaii,New Mexico,Hawaii_New Mexico,38,30,away,home,n,y,n,-398.2073170731707,667.0243902439024
1333,2024-11-30_Illinois_Northwestern,2024-11-30,8.5,O,43.5,Northwestern,Illinois,Illinois_Northwestern,28,38,home,away,n,n,y,-370.22222222222223,1141.0740740740741
1334,2024-11-30_Indiana_Purdue,2024-11-30,29.0,O,56.5,Indiana,Purdue,Indiana_Purdue,66,0,home,away,y,y,n,-4525.0,1705.0
1335,2024-11-30_Iowa State_Kansas State,2024-11-30,2.0,U,51.5,Iowa State,Kansas State,Iowa State_Kansas State,29,21,home,away,y,y,n,-474.98,1152.84
1336,2024-11-30_Jacksonville State_Western Kentucky,2024-11-30,1.5,U,62.0,Western Kentucky,Jacksonville State,Jacksonville State_Western Kentucky,19,17,home,away,y,y,n,-323.8360655737705,588.6229508196722
1337,2024-11-30_James Madison_Marshall,2024-11-30,4.0,O,52.5,James Madison,Marshall,James Madison_Marshall,33,35,home,away,n,n,y,-252.21686746987953,446.71084337349396
1338,2024-11-30_Kennesaw State_Louisiana Tech,2024-11-30,10.0,U,41.5,Louisiana Tech,Kennesaw State,Kennesaw State_Louisiana Tech,33,0,away,home,n,y,n,-521.3134328358209,471.5074626865672
1339,2024-11-30_Kentucky_Louisville,2024-11-30,4.5,O,49.5,Kentucky,Louisville,Kentucky_Louisville,14,41,away,home,y,n,y,-309.2950819672131,392.8196721311475
1340,2024-11-30_LSU_Oklahoma,2024-11-30,6.0,O,48.0,LSU,Oklahoma,LSU_Oklahoma,37,17,home,away,y,y,n,-524.776119402985,786.1044776119403
1341,2024-11-30_Maryland_Penn State,2024-11-30,26.5,O,50.5,Penn State,Maryland,Maryland_Penn State,44,7,away,home,n,y,n,-1588.5555555555557,1173.111111111111
1342,2024-11-30_Michigan State_Rutgers,2024-11-30,1.5,O,46.5,Michigan State,Rutgers,Michigan State_Rutgers,14,41,home,away,n,n,y,-323.8360655737705,588.6229508196722
1343,2024-11-30_Michigan_Ohio State,2024-11-30,19.5,U,41.5,Ohio State,Michigan,Michigan_Ohio State,10,13,home,away,n,n,y,-1123.9473684210527,1319.4736842105262
1344,2024-11-30_NC State_North Carolina,2024-11-30,2.0,O,54.5,North Carolina,NC State,NC State_North Carolina,30,35,away,home,y,n,y,-474.98,1152.84
1345,2024-11-30_Nevada_UNLV,2024-11-30,17.5,U,54.5,UNLV,Nevada,Nevada_UNLV,38,14,home,away,y,y,n,-678.28125,564.25
1346,2024-11-30_North Texas_Temple,2024-11-30,11.5,U,63.5,Temple,North Texas,North Texas_Temple,17,24,away,home,n,y,n,-495.29411764705884,393.0
1347,2024-11-30_Notre Dame_USC,2024-11-30,7.0,O,53.0,USC,Notre Dame,Notre Dame_USC,35,49,away,home,y,n,y,-470.5263157894737,1887.4812030075188
1348,2024-11-30_Oregon_Washington,2024-11-30,17.5,O,50.5,Oregon,Washington,Oregon_Washington,49,21,home,away,y,y,n,-678.28125,564.25
1349,2024-11-30_Rice_USF,2024-11-30,5.5,O,54.0,Rice,USF,Rice_USF,35,28,home,away,y,y,n,-404.5111111111111,991.0444444444445
1350,2024-11-30_Southern Miss_Troy,2024-11-30,17.5,O,49.0,Troy,Southern Miss,Southern Miss_Troy,52,20,away,home,n,y,n,-678.28125,564.25
1351,2024-11-30_Tennessee_Vanderbilt,2024-11-30,9.5,O,47.0,Vanderbilt,Tennessee,Tennessee_Vanderbilt,23,36,home,away,n,n,y,-378.86538461538464,437.7307692307692
1352,2024-11-30_Texas Tech_West Virginia,2024-11-30,2.5,O,62.5,Texas Tech,West Virginia,Texas Tech_West Virginia,52,15,home,away,y,y,n,-378.39325842696627,412.0
1353,2024-11-30_Texas_Texas A&M,2024-11-30,4.5,U,50.5,Texas A&M,Texas,Texas_Texas A&M,7,17,home,away,n,n,y,-309.2950819672131,392.8196721311475
1354,2024-11-30_Virginia_Virginia Tech,2024-11-30,4.5,O,45.0,Virginia Tech,Virginia,Virginia_Virginia Tech,37,17,away,home,n,y,n,-309.2950819672131,392.8196721311475
1355,2024-11-30_Washington State_Wyoming,2024-11-30,18.5,U,54.5,Washington State,Wyoming,Washington State_Wyoming,14,15,home,away,n,n,y,-645.2941176470588,748.2352941176471
1356,2024-12-07_Arizona State_Iowa State,2024-12-07,1.0,O,50.5,Arizona State,Iowa State,Arizona State_Iowa State,45,19,home,away,y,y,n,-180.61666666666667,415.98333333333335
1357,2024-12-07_Clemson_SMU,2024-12-07,2.5,O,56.5,SMU,Clemson,Clemson_SMU,31,34,home,away,n,n,y,-378.39325842696627,412.0
1358,2024-12-07_Georgia_Texas,2024-12-07,3.0,U,51.0,Texas,Georgia,Georgia_Texas,19,22,away,home,n,y,n,-276.2142857142857,695.625
1359,2024-12-07_Louisiana Lafayette_Marshall,2024-12-07,5.0,U,58.0,Louisiana Lafayette,Marshall,Louisiana Lafayette_Marshall,3,31,home,away,n,n,y,-398.10526315789474,415.05263157894734
1360,2024-12-07_Miami OH_Ohio,2024-12-07,2.0,U,44.0,Miami OH,Ohio,Miami OH_Ohio,3,38,home,away,n,n,y,-474.98,1152.84
1361,2024-12-07_Oregon_Penn State,2024-12-07,3.0,O,52.0,Oregon,Penn State,Oregon_Penn State,45,37,home,away,y,y,n,-276.2142857142857,695.625
1362,2024-12-14_Army_Navy,2024-12-14,6.5,O,39.5,Army,Navy,Army_Navy,13,31,home,away,n,n,y,-398.2073170731707,667.0243902439024
1363,2024-12-14_South Alabama_Western Michigan,2024-12-14,6.0,U,54.0,Western Michigan,South Alabama,South Alabama_Western Michigan,23,30,away,home,y,n,y,-524.776119402985,786.1044776119403
1364,2024-12-17_Memphis_West Virginia,2024-12-17,5.0,O,59.5,West Virginia,Memphis,Memphis_West Virginia,37,42,home,away,n,n,y,-398.10526315789474,415.05263157894734
1365,2024-12-18_James Madison_Western Kentucky,2024-12-18,7.0,U,50.5,James Madison,Western Kentucky,James Madison_Western Kentucky,27,17,home,away,y,y,n,-470.5263157894737,1887.4812030075188
1366,2024-12-20_Florida_Tulane,2024-12-20,10.0,U,50.5,Florida,Tulane,Florida_Tulane,33,8,home,away,y,y,n,-521.3134328358209,471.5074626865672
1367,2024-12-20_Indiana_Notre Dame,2024-12-20,7.0,U,50.5,Notre Dame,Indiana,Indiana_Notre Dame,27,17,away,home,n,y,n,-470.5263157894737,1887.4812030075188
1368,2024-12-20_Jacksonville State_Ohio,2024-12-20,6.5,U,57.5,Jacksonville State,Ohio,Jacksonville State_Ohio,27,30,away,home,n,y,n,-398.2073170731707,667.0243902439024
1369,2024-12-21_Clemson_Texas,2024-12-21,13.5,O,49.5,Texas,Clemson,Clemson_Texas,38,24,home,away,y,y,n,-448.22222222222223,1511.4888888888888
1370,2024-12-21_Ohio State_Tennessee,2024-12-21,7.5,O,47.0,Ohio State,Tennessee,Ohio State_Tennessee,42,17,home,away,y,y,n,-367.5833333333333,977.5555555555555
1371,2024-12-21_Penn State_SMU,2024-12-21,9.0,U,52.0,Penn State,SMU,Penn State_SMU,38,10,away,home,n,y,n,-311.2972972972973,422.86486486486484
1372,2024-12-23_Fresno State_Northern Illinois,2024-12-23,2.5,O,41.0,Fresno State,Northern Illinois,Fresno State_Northern Illinois,20,28,away,home,y,n,y,-378.39325842696627,412.0
1373,2024-12-24_San Jose State_USF,2024-12-24,1.0,O,66.5,San Jose State,USF,San Jose State_USF,39,41,home,away,n,n,y,-180.61666666666667,415.98333333333335
