,index,fav_side,dog_side,full_date,away_score,home_score,away,home,ou_total,spread,ou,spread_away_cover,spread_home_cover,ml_fav,ml_dog,match_key,game_id,favorite_covered
5104,5169,home,away,2014-11-01,38,20,Florida,Georgia,45.5,11.5,O,y,n,-495.29411764705884,393.0,Florida_Georgia,2014-11-1_Florida_Georgia,n
5123,5188,home,away,2014-11-01,45,17,Wyoming,Fresno State,57.5,16.0,O,y,n,-586.3076923076923,115,Fresno State_Wyoming,2014-11-1_Fresno State_Wyoming,n
5110,5175,home,away,2014-11-01,10,35,Virginia,Georgia Tech,53.5,4.0,U,y,n,-252.21686746987953,446.71084337349396,Georgia Tech_Virginia,2014-11-1_Georgia Tech_Virginia,y
5125,5190,away,home,2014-11-01,35,14,Utah State,Hawaii,41.5,3.0,O,y,n,-160,145,Hawaii_Utah State,2014-11-1_Hawaii_Utah State,y
5122,5187,home,away,2014-11-01,14,55,Illinois,Ohio State,62.0,28.0,O,y,n,-1864.1538461538462,2040.3846153846155,Illinois_Ohio State,2014-11-1_Illinois_Ohio State,y
5109,5174,home,away,2014-11-01,10,34,Indiana,Michigan,51.5,7.5,U,y,n,-367.5833333333333,165,Indiana_Michigan,2014-11-1_Indiana_Michigan,y
5107,5172,away,home,2014-11-01,59,14,Oklahoma,Iowa State,61.5,15.5,O,n,y,-670,390,Iowa State_Oklahoma,2014-11-1_Iowa State_Oklahoma,y
5094,5159,home,away,2014-11-01,7,48,Northwestern,Iowa,43.5,3.0,O,y,n,-276.2142857142857,695.625,Iowa_Northwestern,2014-11-1_Iowa_Northwestern,y
5108,5173,home,away,2014-11-01,14,48,Oklahoma State,Kansas State,53.0,13.5,O,y,n,-448.22222222222223,1511.4888888888888,Kansas State_Oklahoma State,2014-11-1_Kansas State_Oklahoma State,y
5099,5164,home,away,2014-11-01,10,20,Kentucky,Missouri,47.0,7.0,U,y,n,-470.5263157894737,320,Kentucky_Missouri,2014-11-1_Kentucky_Missouri,y
5111,5176,home,away,2014-11-01,9,19,South Alabama,Louisiana Lafayette,57.0,7.0,U,y,n,-470.5263157894737,230,Louisiana Lafayette_South Alabama,2014-11-1_Louisiana Lafayette_South Alabama,y
5102,5167,home,away,2014-11-01,16,21,Louisiana Monroe,Texas A&M,61.0,32.5,U,y,n,-12038.333333333334,3200.3333333333335,Louisiana Monroe_Texas A&M,2014-11-1_Louisiana Monroe_Texas A&M,n
5101,5166,home,away,2014-11-01,10,59,Western Kentucky,Louisiana Tech,68.5,7.5,O,y,n,-367.5833333333333,7350,Louisiana Tech_Western Kentucky,2014-11-1_Louisiana Tech_Western Kentucky,y
5089,5154,home,away,2014-11-01,20,19,Maryland,Penn State,44.0,3.0,U,y,n,-276.2142857142857,525,Maryland_Penn State,2014-11-1_Maryland_Penn State,n
5090,5155,home,away,2014-11-01,20,47,North Carolina,Miami FL,67.5,16.5,U,y,n,-1718.775,539.65,Miami FL_North Carolina,2014-11-1_Miami FL_North Carolina,y
5098,5163,away,home,2014-11-01,41,10,Western Michigan,Miami OH,55.5,6.5,U,y,n,-398.2073170731707,667.0243902439024,Miami OH_Western Michigan,2014-11-1_Miami OH_Western Michigan,y
5082,5147,away,home,2014-11-01,49,39,Notre Dame,Navy,54.5,14.0,O,eq,eq,-480.8358208955224,508.25373134328356,Navy_Notre Dame,2014-11-1_Navy_Notre Dame,n
5096,5161,home,away,2014-11-01,14,35,Purdue,Nebraska,59.0,21.5,U,y,n,-1153.3333333333333,1057.8,Nebraska_Purdue,2014-11-1_Nebraska_Purdue,n
5124,5189,home,away,2014-11-01,14,30,San Diego State,Nevada,48.5,2.5,U,y,n,-378.39325842696627,412.0,Nevada_San Diego State,2014-11-1_Nevada_San Diego State,y
5121,5186,away,home,2014-11-01,37,29,Texas State,New Mexico State,62.5,7.0,O,y,n,-280,2875,New Mexico State_Texas State,2014-11-1_New Mexico State_Texas State,y
5120,5185,home,away,2014-11-01,31,28,New Mexico,UNLV,61.5,1.0,U,y,n,-180.61666666666667,415.98333333333335,New Mexico_UNLV,2014-11-1_New Mexico_UNLV,n
5112,5177,home,away,2014-11-01,28,42,Old Dominion,Vanderbilt,60.0,7.0,O,y,n,-470.5263157894737,1887.4812030075188,Old Dominion_Vanderbilt,2014-11-1_Old Dominion_Vanderbilt,y
5106,5171,home,away,2014-11-01,16,45,Stanford,Oregon,56.5,7.5,O,y,n,-367.5833333333333,977.5555555555555,Oregon_Stanford,2014-11-1_Oregon_Stanford,y
5086,5151,away,home,2014-11-01,37,0,Wisconsin,Rutgers,51.5,12.0,U,y,n,-411.86206896551727,430.82758620689657,Rutgers_Wisconsin,2014-11-1_Rutgers_Wisconsin,y
5103,5168,home,away,2014-11-01,45,42,Tennessee,South Carolina,55.5,5.5,O,y,n,-404.5111111111111,350,South Carolina_Tennessee,2014-11-1_South Carolina_Tennessee,n
5119,5184,home,away,2014-11-01,14,35,Southern Miss,UTEP,55.5,7.5,U,y,n,-367.5833333333333,100,Southern Miss_UTEP,2014-11-1_Southern Miss_UTEP,y
5118,5183,away,home,2014-11-01,31,30,TCU,West Virginia,69.5,3.5,U,y,n,-252.70491803278688,1557.639344262295,TCU_West Virginia,2014-11-1_TCU_West Virginia,n
5095,5160,away,home,2014-11-01,34,13,Texas,Texas Tech,57.0,3.5,U,y,n,-175,950,Texas_Texas Tech,2014-11-1_Texas_Texas Tech,y
5105,5170,away,home,2014-11-01,44,17,USC,Washington State,68.0,7.5,U,y,n,-310,265,USC_Washington State,2014-11-1_USC_Washington State,y
5222,5287,away,home,2014-11-20,27,45,Arkansas State,Texas State,58.0,6.5,O,y,n,-398.2073170731707,667.0243902439024,Arkansas State_Texas State,2014-11-20_Arkansas State_Texas State,n
5221,5286,home,away,2014-11-20,45,20,North Carolina,Duke,67.0,5.0,U,y,n,-260,180,Duke_North Carolina,2014-11-20_Duke_North Carolina,n
5220,5285,home,away,2014-11-20,26,20,Kansas State,West Virginia,58.5,2.5,U,y,n,-378.39325842696627,412.0,Kansas State_West Virginia,2014-11-20_Kansas State_West Virginia,n
5224,5289,home,away,2014-11-21,14,30,Air Force,San Diego State,49.0,5.5,U,y,n,-404.5111111111111,991.0444444444445,Air Force_San Diego State,2014-11-21_Air Force_San Diego State,y
5223,5288,home,away,2014-11-21,13,31,UTEP,Rice,49.0,7.5,U,y,n,-367.5833333333333,180,Rice_UTEP,2014-11-21_Rice_UTEP,y
5225,5290,home,away,2014-11-21,7,41,San Jose State,Utah State,46.5,14.5,O,y,n,-530,445,San Jose State_Utah State,2014-11-21_San Jose State_Utah State,y
5256,5322,home,away,2014-11-22,35,16,Appalachian State,Louisiana Lafayette,62.5,8.0,U,y,n,-434.64102564102564,195,Appalachian State_Louisiana Lafayette,2014-11-22_Appalachian State_Louisiana Lafayette,n
5260,5326,home,away,2014-11-22,31,52,Washington State,Arizona State,71.0,14.5,O,y,n,-730.8421052631579,780,Arizona State_Washington State,2014-11-22_Arizona State_Washington State,y
5257,5323,home,away,2014-11-22,42,10,Arizona,Utah,53.5,5.5,U,y,n,-404.5111111111111,991.0444444444445,Arizona_Utah,2014-11-22_Arizona_Utah,n
5249,5315,away,home,2014-11-22,0,30,FCS,Arkansas,45.5,3.0,U,y,n,-276.2142857142857,695.625,Arkansas_FCS,2014-11-22_Arkansas_FCS,n
5230,5295,home,away,2014-11-22,30,45,Eastern Michigan,Ball State,53.5,18.0,O,y,n,-813.6111111111111,666.3888888888889,Ball State_Eastern Michigan,2014-11-22_Ball State_Eastern Michigan,n
5250,5316,home,away,2014-11-22,28,49,Oklahoma State,Baylor,67.5,32.5,O,y,n,-12038.333333333334,840,Baylor_Oklahoma State,2014-11-22_Baylor_Oklahoma State,n
5247,5313,away,home,2014-11-22,63,14,Boise State,Wyoming,51.5,14.0,O,eq,eq,-480.8358208955224,508.25373134328356,Boise State_Wyoming,2014-11-22_Boise State_Wyoming,y
5240,5306,home,away,2014-11-22,17,20,Boston College,Florida State,57.5,16.5,U,y,n,-230,575,Boston College_Florida State,2014-11-22_Boston College_Florida State,n
5255,5321,away,home,2014-11-22,38,17,Stanford,California,56.0,5.5,U,y,n,-404.5111111111111,991.0444444444445,California_Stanford,2014-11-22_California_Stanford,y
5238,5304,home,away,2014-11-22,32,20,Western Michigan,Central Michigan,51.5,1.0,O,y,n,-108,815,Central Michigan_Western Michigan,2014-11-22_Central Michigan_Western Michigan,n
5262,5328,away,home,2014-11-22,41,0,Cincinnati,Connecticut,55.5,9.5,U,y,n,-240,437.7307692307692,Cincinnati_Connecticut,2014-11-22_Cincinnati_Connecticut,y
5259,5325,home,away,2014-11-22,0,28,Georgia State,Clemson,57.5,39.5,U,y,n,-740.0,22425.0,Clemson_Georgia State,2014-11-22_Clemson_Georgia State,n
5245,5311,home,away,2014-11-22,20,58,New Mexico,Colorado State,65.5,20.5,O,y,n,-999.9047619047619,786.952380952381,Colorado State_New Mexico,2014-11-22_Colorado State_New Mexico,y
5252,5318,home,away,2014-11-22,10,44,Colorado,Oregon,74.0,33.0,U,y,n,-4588.5,120,Colorado_Oregon,2014-11-22_Colorado_Oregon,y
5239,5305,home,away,2014-11-22,6,34,Tulane,East Carolina,61.5,21.0,U,y,n,-855.2,704.6285714285714,East Carolina_Tulane,2014-11-22_East Carolina_Tulane,y
5261,5327,home,away,2014-11-22,20,31,FCS,Memphis,45.5,19.5,O,y,n,-1123.9473684210527,1319.4736842105262,FCS_Memphis,2014-11-22_FCS_Memphis,n
5254,5320,home,away,2014-11-22,14,17,FCS,North Texas,46.0,2.5,U,y,n,-230,125,FCS_North Texas,2014-11-22_FCS_North Texas,y
5246,5312,home,away,2014-11-22,7,45,FCS,Western Kentucky,55.5,10.0,U,y,n,-570,320,FCS_Western Kentucky,2014-11-22_FCS_Western Kentucky,y
5265,5331,home,away,2014-11-22,40,20,Fresno State,Nevada,63.5,7.0,U,y,n,-470.5263157894737,1887.4812030075188,Fresno State_Nevada,2014-11-22_Fresno State_Nevada,n
5266,5332,home,away,2014-11-22,35,37,UNLV,Hawaii,56.0,10.5,O,y,n,-150,315,Hawaii_UNLV,2014-11-22_Hawaii_UNLV,n
5251,5317,home,away,2014-11-22,28,38,Tulsa,Houston,57.0,20.0,O,y,n,-887.578947368421,627.2631578947369,Houston_Tulsa,2014-11-22_Houston_Tulsa,n
5241,5307,away,home,2014-11-22,14,16,Penn State,Illinois,44.5,5.5,U,y,n,-404.5111111111111,991.0444444444445,Illinois_Penn State,2014-11-22_Illinois_Penn State,n
5248,5314,none,none,2014-11-22,34,31,Texas Tech,Iowa State,72.5,0.0,U,y,n,-150,-110.0,Iowa State_Texas Tech,2014-11-22_Iowa State_Texas Tech,eq
5242,5308,away,home,2014-11-22,26,24,Wisconsin,Iowa,50.0,7.5,E,y,n,-935,977.5555555555555,Iowa_Wisconsin,2014-11-22_Iowa_Wisconsin,n
5235,5301,home,away,2014-11-22,7,44,Kansas,Oklahoma,55.0,26.0,U,y,n,-767.8571428571429,3287.8571428571427,Kansas_Oklahoma,2014-11-22_Kansas_Oklahoma,y
5263,5329,away,home,2014-11-22,30,17,Louisiana Monroe,New Mexico State,56.0,6.5,U,y,n,-398.2073170731707,667.0243902439024,Louisiana Monroe_New Mexico State,2014-11-22_Louisiana Monroe_New Mexico State,y
5244,5310,away,home,2014-11-22,27,30,Louisiana Tech,Old Dominion,65.5,13.5,U,y,n,-510,965,Louisiana Tech_Old Dominion,2014-11-22_Louisiana Tech_Old Dominion,n
5253,5319,home,away,2014-11-22,31,28,Louisville,Notre Dame,51.5,3.0,O,y,n,-276.2142857142857,695.625,Louisville_Notre Dame,2014-11-22_Louisville_Notre Dame,n
5243,5309,away,home,2014-11-22,23,18,Marshall,UAB,67.5,18.0,U,n,y,-813.6111111111111,666.3888888888889,Marshall_UAB,2014-11-22_Marshall_UAB,n
5234,5300,home,away,2014-11-22,23,16,Maryland,Michigan,43.5,6.0,U,y,n,-524.776119402985,1750,Maryland_Michigan,2014-11-22_Maryland_Michigan,n
5227,5292,away,home,2014-11-22,13,30,Miami FL,Virginia,45.0,4.0,U,y,n,-190,175,Miami FL_Virginia,2014-11-22_Miami FL_Virginia,n
5231,5296,home,away,2014-11-22,3,45,Rutgers,Michigan State,57.5,24.0,U,y,n,-1007.78125,270,Michigan State_Rutgers,2014-11-22_Michigan State_Rutgers,y
5232,5297,home,away,2014-11-22,28,24,Minnesota,Nebraska,53.0,9.0,U,y,n,-311.2972972972973,422.86486486486484,Minnesota_Nebraska,2014-11-22_Minnesota_Nebraska,n
5233,5298,home,away,2014-11-22,0,51,Vanderbilt,Mississippi State,56.0,29.5,U,y,n,-2493.3333333333335,8500,Mississippi State_Vanderbilt,2014-11-22_Mississippi State_Vanderbilt,y
5228,5293,home,away,2014-11-22,29,21,Missouri,Tennessee,49.0,5.5,O,y,n,-404.5111111111111,991.0444444444445,Missouri_Tennessee,2014-11-22_Missouri_Tennessee,n
5237,5303,none,none,2014-11-22,38,14,Northwestern,Purdue,51.0,0.0,O,y,n,-110.0,-110.0,Northwestern_Purdue,2014-11-22_Northwestern_Purdue,eq
5258,5324,home,away,2014-11-22,13,37,Oregon State,Washington,53.5,6.5,U,y,n,-398.2073170731707,20000,Oregon State_Washington,2014-11-22_Oregon State_Washington,y
5236,5302,home,away,2014-11-22,7,30,Syracuse,Pittsburgh,51.5,7.0,U,y,n,-108,245,Pittsburgh_Syracuse,2014-11-22_Pittsburgh_Syracuse,y
5229,5294,home,away,2014-11-22,12,37,South Alabama,South Carolina,57.0,24.0,U,y,n,-1007.78125,645,South Alabama_South Carolina,2014-11-22_South Alabama_South Carolina,y
5264,5330,home,away,2014-11-22,20,38,USC,UCLA,62.5,3.5,U,y,n,-252.70491803278688,240,UCLA_USC,2014-11-22_UCLA_USC,y
5226,5291,away,home,2014-11-22,3,6,Virginia Tech,Wake Forest,38.0,13.5,U,y,n,-448.22222222222223,1511.4888888888888,Virginia Tech_Wake Forest,2014-11-22_Virginia Tech_Wake Forest,n
5267,5333,away,home,2014-11-25,24,21,Ohio,Miami OH,52.5,3.0,U,y,n,-276.2142857142857,695.625,Miami OH_Ohio,2014-11-25_Miami OH_Ohio,n
5283,5349,away,home,2014-11-28,24,27,Colorado State,Air Force,62.0,7.5,U,y,n,-367.5833333333333,977.5555555555555,Air Force_Colorado State,2014-11-28_Air Force_Colorado State,n
5284,5350,away,home,2014-11-28,24,27,Akron,Kent State,43.0,3.0,O,y,n,-160,875,Akron_Kent State,2014-11-28_Akron_Kent State,n
5282,5348,home,away,2014-11-28,35,42,Arizona State,Arizona,64.5,2.0,O,y,n,-315,105,Arizona_Arizona State,2014-11-28_Arizona_Arizona State,y
5280,5346,away,home,2014-11-28,14,21,Arkansas,Missouri,43.0,2.0,U,y,n,-130,210,Arkansas_Missouri,2014-11-28_Arkansas_Missouri,n
5271,5337,home,away,2014-11-28,41,24,Ball State,Bowling Green,57.5,10.0,O,y,n,-521.3134328358209,471.5074626865672,Ball State_Bowling Green,2014-11-28_Ball State_Bowling Green,n
5273,5339,away,home,2014-11-28,41,21,Buffalo,Massachusetts,54.5,3.5,O,y,n,-252.70491803278688,1557.639344262295,Buffalo_Massachusetts,2014-11-28_Buffalo_Massachusetts,y
5277,5343,away,home,2014-11-28,49,32,East Carolina,Tulsa,70.0,19.5,O,n,y,-1123.9473684210527,1319.4736842105262,East Carolina_Tulsa,2014-11-28_East Carolina_Tulsa,n
5275,5341,away,home,2014-11-28,52,16,Toledo,Eastern Michigan,60.0,23.0,O,n,y,-566.0769230769231,1060.8461538461538,Eastern Michigan_Toledo,2014-11-28_Eastern Michigan_Toledo,y
5272,5338,home,away,2014-11-28,31,21,FCS,Western Michigan,58.5,8.0,U,y,n,-175,260,FCS_Western Michigan,2014-11-28_FCS_Western Michigan,n
5278,5344,away,home,2014-11-28,35,9,Houston,SMU,50.5,21.0,U,n,y,-310,704.6285714285714,Houston_SMU,2014-11-28_Houston_SMU,y
5276,5342,home,away,2014-11-28,37,34,Nebraska,Iowa,53.0,1.5,O,y,n,-1030,105,Iowa_Nebraska,2014-11-28_Iowa_Nebraska,n
5269,5335,away,home,2014-11-28,23,17,LSU,Texas A&M,53.0,3.0,U,y,n,-276.2142857142857,695.625,LSU_Texas A&M,2014-11-28_LSU_Texas A&M,y
5274,5340,home,away,2014-11-28,67,66,Western Kentucky,Marshall,75.0,23.5,O,y,n,-1605,1300,Marshall_Western Kentucky,2014-11-28_Marshall_Western Kentucky,n
5279,5345,away,home,2014-11-28,42,40,Navy,South Alabama,54.0,7.5,O,y,n,-367.5833333333333,977.5555555555555,Navy_South Alabama,2014-11-28_Navy_South Alabama,n
5281,5347,home,away,2014-11-28,31,10,Stanford,UCLA,48.5,6.5,U,y,n,-398.2073170731707,667.0243902439024,Stanford_UCLA,2014-11-28_Stanford_UCLA,n
5268,5334,away,home,2014-11-28,48,10,TCU,Texas,53.5,4.5,O,y,n,-165,392.8196721311475,TCU_Texas,2014-11-28_TCU_Texas,y
5270,5336,away,home,2014-11-28,20,24,Virginia,Virginia Tech,38.0,2.0,O,y,n,-130,305,Virginia_Virginia Tech,2014-11-28_Virginia_Virginia Tech,n
5312,5378,home,away,2014-11-29,44,55,Auburn,Alabama,55.0,10.0,O,y,n,-521.3134328358209,235,Alabama_Auburn,2014-11-29_Alabama_Auburn,y
5296,5362,home,away,2014-11-29,28,45,FCS,Appalachian State,63.5,17.0,O,y,n,-275,605,Appalachian State_FCS,2014-11-29_Appalachian State_FCS,n
5300,5366,home,away,2014-11-29,35,68,New Mexico State,Arkansas State,65.0,23.5,O,y,n,-145,1115,Arkansas State_New Mexico State,2014-11-29_Arkansas State_New Mexico State,y
5309,5375,home,away,2014-11-29,42,35,BYU,California,71.5,3.0,O,y,n,-276.2142857142857,695.625,BYU_California,2014-11-29_BYU_California,n
5306,5372,away,home,2014-11-29,48,46,Baylor,Texas Tech,79.5,26.5,O,n,y,-4163,348,Baylor_Texas Tech,2014-11-29_Baylor_Texas Tech,n
5303,5369,home,away,2014-11-29,19,50,Utah State,Boise State,54.5,10.0,O,y,n,-521.3134328358209,471.5074626865672,Boise State_Utah State,2014-11-29_Boise State_Utah State,y
5286,5352,home,away,2014-11-29,7,28,Syracuse,Boston College,45.5,10.5,U,y,n,-421.2708333333333,650,Boston College_Syracuse,2014-11-29_Boston College_Syracuse,y
5297,5363,away,home,2014-11-29,14,6,Cincinnati,Temple,58.0,7.0,U,y,n,-470.5263157894737,1887.4812030075188,Cincinnati_Temple,2014-11-29_Cincinnati_Temple,y
5316,5382,home,away,2014-11-29,17,35,South Carolina,Clemson,53.0,4.0,U,y,n,-252.21686746987953,295,Clemson_South Carolina,2014-11-29_Clemson_South Carolina,y
5318,5384,away,home,2014-11-29,38,34,Utah,Colorado,53.0,7.0,O,y,n,-275,1125,Colorado_Utah,2014-11-29_Colorado_Utah,n
5319,5385,home,away,2014-11-29,10,41,Connecticut,Memphis,44.5,24.5,O,y,n,-1142.235294117647,1202.0588235294117,Connecticut_Memphis,2014-11-29_Connecticut_Memphis,y
5287,5353,home,away,2014-11-29,21,41,Wake Forest,Duke,44.5,18.0,O,y,n,-813.6111111111111,666.3888888888889,Duke_Wake Forest,2014-11-29_Duke_Wake Forest,y
5293,5359,home,away,2014-11-29,35,7,FCS,North Carolina,69.5,6.5,U,y,n,-398.2073170731707,667.0243902439024,FCS_North Carolina,2014-11-29_FCS_North Carolina,n
5321,5387,home,away,2014-11-29,21,24,FCS,UTEP,52.5,3.0,U,y,n,-276.2142857142857,695.625,FCS_UTEP,2014-11-29_FCS_UTEP,n
5313,5379,home,away,2014-11-29,19,24,Florida,Florida State,52.5,7.0,U,y,n,-470.5263157894737,1887.4812030075188,Florida_Florida State,2014-11-29_Florida_Florida State,n
5317,5383,home,away,2014-11-29,21,28,Hawaii,Fresno State,60.5,9.5,U,y,n,-378.86538461538464,437.7307692307692,Fresno State_Hawaii,2014-11-29_Fresno State_Hawaii,n
5315,5381,home,away,2014-11-29,16,22,Louisiana Monroe,Georgia Southern,54.0,14.0,U,y,n,-480.8358208955224,508.25373134328356,Georgia Southern_Louisiana Monroe,2014-11-29_Georgia Southern_Louisiana Monroe,n
5298,5364,away,home,2014-11-29,54,31,Texas State,Georgia State,60.0,13.5,O,y,n,-390,1511.4888888888888,Georgia State_Texas State,2014-11-29_Georgia State_Texas State,y
5307,5373,home,away,2014-11-29,30,24,Georgia Tech,Georgia,67.0,10.5,U,y,n,-421.2708333333333,438.6041666666667,Georgia_Georgia Tech,2014-11-29_Georgia_Georgia Tech,n
5294,5360,home,away,2014-11-29,47,33,Illinois,Northwestern,52.0,7.0,O,y,n,-470.5263157894737,115,Illinois_Northwestern,2014-11-29_Illinois_Northwestern,n
5295,5361,home,away,2014-11-29,16,23,Purdue,Indiana,54.5,2.5,U,y,n,-378.39325842696627,412.0,Indiana_Purdue,2014-11-29_Indiana_Purdue,y
5299,5365,away,home,2014-11-29,37,24,West Virginia,Iowa State,62.5,10.0,U,y,n,-521.3134328358209,471.5074626865672,Iowa State_West Virginia,2014-11-29_Iowa State_West Virginia,y
5324,5390,home,away,2014-11-29,26,21,Liberty,James Madison,70.5,9.0,U,y,n,-311.2972972972973,220,James Madison_Liberty,2014-11-29_James Madison_Liberty,n
5308,5374,home,away,2014-11-29,13,51,Kansas,Kansas State,51.5,27.0,O,y,n,-917.1111111111111,150,Kansas_Kansas State,2014-11-29_Kansas_Kansas State,y
5320,5386,home,away,2014-11-29,40,44,Kentucky,Louisville,51.5,14.5,O,y,n,-730.8421052631579,125,Kentucky_Louisville,2014-11-29_Kentucky_Louisville,n
5322,5388,away,home,2014-11-29,42,23,Louisiana Lafayette,Troy,59.5,9.5,O,y,n,-360,185,Louisiana Lafayette_Troy,2014-11-29_Louisiana Lafayette_Troy,y
5292,5358,home,away,2014-11-29,31,76,Rice,Louisiana Tech,47.5,7.5,O,y,n,-367.5833333333333,210,Louisiana Tech_Rice,2014-11-29_Louisiana Tech_Rice,y
5291,5357,home,away,2014-11-29,41,38,Rutgers,Maryland,53.0,7.5,O,y,n,-367.5833333333333,977.5555555555555,Maryland_Rutgers,2014-11-29_Maryland_Rutgers,n
5290,5356,home,away,2014-11-29,35,23,Pittsburgh,Miami FL,56.0,11.0,O,y,n,-377.4,245,Miami FL_Pittsburgh,2014-11-29_Miami FL_Pittsburgh,n
5311,5377,away,home,2014-11-29,34,10,Michigan State,Penn State,43.5,13.5,O,y,n,-448.22222222222223,1511.4888888888888,Michigan State_Penn State,2014-11-29_Michigan State_Penn State,y
5285,5351,home,away,2014-11-29,28,42,Michigan,Ohio State,55.0,21.5,O,y,n,-1153.3333333333333,1057.8,Michigan_Ohio State,2014-11-29_Michigan_Ohio State,n
5289,5355,home,away,2014-11-29,24,34,Minnesota,Wisconsin,49.0,17.0,O,y,n,-620.0,635.2702702702703,Minnesota_Wisconsin,2014-11-29_Minnesota_Wisconsin,n
5314,5380,away,home,2014-11-29,49,27,Nevada,UNLV,62.5,7.5,O,y,n,-300,410,Nevada_UNLV,2014-11-29_Nevada_UNLV,y
5302,5368,home,away,2014-11-29,30,36,Wyoming,New Mexico,61.5,4.0,O,y,n,-252.21686746987953,300,New Mexico_Wyoming,2014-11-29_New Mexico_Wyoming,y
5323,5389,home,away,2014-11-29,14,49,Notre Dame,USC,63.0,5.5,E,y,n,-404.5111111111111,991.0444444444445,Notre Dame_USC,2014-11-29_Notre Dame_USC,y
5310,5376,away,home,2014-11-29,47,19,Oregon,Oregon State,66.5,20.5,U,n,y,-520,786.952380952381,Oregon_Oregon State,2014-11-29_Oregon_Oregon State,y
5304,5370,home,away,2014-11-29,7,38,San Jose State,San Diego State,47.0,14.5,U,y,n,-175,455,San Diego State_San Jose State,2014-11-29_San Diego State_San Jose State,y
5301,5367,away,home,2014-11-29,45,24,UAB,Southern Miss,57.5,3.0,O,y,n,-276.2142857142857,695.625,Southern Miss_UAB,2014-11-29_Southern Miss_UAB,y
5288,5354,away,home,2014-11-29,24,17,Tennessee,Vanderbilt,49.5,15.5,U,n,y,-655,525,Tennessee_Vanderbilt,2014-11-29_Tennessee_Vanderbilt,n
5305,5371,away,home,2014-11-29,31,13,Washington,Washington State,62.5,4.0,U,y,n,-252.21686746987953,446.71084337349396,Washington_Washington State,2014-11-29_Washington_Washington State,y
5126,5191,home,away,2014-11-04,27,10,Bowling Green,Akron,59.5,3.5,U,y,n,-252.70491803278688,1557.639344262295,Akron_Bowling Green,2014-11-4_Akron_Bowling Green,n
5127,5192,away,home,2014-11-04,30,20,Toledo,Kent State,57.5,13.0,U,y,n,-515,160,Kent State_Toledo,2014-11-4_Kent State_Toledo,n
5129,5194,away,home,2014-11-05,35,21,FCS,Ball State,62.5,3.0,U,y,n,-1300,695.625,Ball State_FCS,2014-11-5_Ball State_FCS,y
5128,5193,home,away,2014-11-05,14,37,Buffalo,Ohio,56.5,4.0,U,y,n,-252.21686746987953,446.71084337349396,Buffalo_Ohio,2014-11-5_Buffalo_Ohio,y
5130,5195,away,home,2014-11-06,34,20,Clemson,Wake Forest,42.5,21.0,O,n,y,-855.2,704.6285714285714,Clemson_Wake Forest,2014-11-6_Clemson_Wake Forest,n
5131,5196,away,home,2014-11-07,16,13,Memphis,Temple,48.0,7.5,U,y,n,-290,977.5555555555555,Memphis_Temple,2014-11-7_Memphis_Temple,n
5132,5197,away,home,2014-11-07,20,3,Utah State,Wyoming,48.0,7.5,U,y,n,-367.5833333333333,977.5555555555555,Utah State_Wyoming,2014-11-7_Utah State_Wyoming,y
